3 1 bfs rdul 3 8 8 3 2.798
3 1 bfs uldr 3 17 17 3 3.774
3 1 bfs ulrd 3 17 17 3 3.960
3 1 dfs drlu 3 4 4 4 3.075
3 1 dfs drul 3 4 4 4 2.590
3 1 dfs ludr 21 4271436 4271436 25 1596.084
3 1 dfs lurd 21 456960 456960 25 293.808
3 1 dfs rdlu 3 4 4 4 1.954
3 1 dfs rdul 3 4 4 4 2.630
3 1 dfs uldr 21 4225691 4225691 25 1565.668
3 1 dfs ulrd 21 411215 411215 25 286.258
3 2 astr hamm 3 22 7 3 3.476
3 2 astr manh 3 15 5 3 2.722
3 2 bfs drlu 3 23 23 3 3.199
3 2 bfs drul 3 23 23 3 3.842
3 2 bfs ludr 3 35 35 3 3.326
3 2 bfs lurd 3 28 28 3 5.346
3 2 bfs rdlu 3 16 16 3 4.567
3 2 bfs rdul 3 16 16 3 2.740
3 2 bfs uldr 3 35 35 3 5.592
3 2 bfs ulrd 3 28 28 3 3.176
3 2 dfs drlu 21 845 845 25 11.156
3 2 dfs drul 21 3445321 3445321 25 1412.547
3 2 dfs ludr 23 222295 222295 25 151.810
3 2 dfs lurd 19 2147366 2147366 25 871.603
3 2 dfs rdlu 3 4 4 4 2.007
3 2 dfs rdul 3 4 4 4 2.145
3 2 dfs uldr 23 1747504 1747504 25 721.831
3 2 dfs ulrd 21 809902 809902 25 450.787
3 3 astr hamm 3 22 7 3 2.741
3 3 astr manh 3 15 5 3 3.236
3 3 bfs drlu 3 18 18 3 3.578
3 3 bfs drul 3 18 18 3 4.474
3 3 bfs ludr 3 32 32 3 2.958
3 3 bfs lurd 3 33 33 3 3.645
3 3 bfs rdlu 3 19 19 3 4.547
3 3 bfs rdul 3 19 19 3 2.469
3 3 bfs uldr 3 32 32 3 5.278
3 3 bfs ulrd 3 33 33 3 3.084
3 3 dfs drlu 11 12 12 12 2.521
3 3 dfs drul 21 209130 209130 25 145.904
3 3 dfs ludr 21 172001 172001 25 182.794
3 3 dfs lurd 23 2147038 2147038 25 894.824
3 3 dfs rdlu 23 2401984 2401984 25 950.888
3 3 dfs rdul 21 365 365 25 8.558
3 3 dfs uldr 23 1659668 1659668 25 694.700
3 3 dfs ulrd 23 1020818 1020818 25 498.682
3 4 astr hamm 3 22 7 3 2.684
3 4 astr manh 3 15 5 3 2.485
3 4 bfs drlu 3 21 21 3 3.072
3 4 bfs drul 3 21 21 3 3.413
3 4 bfs ludr 3 35 35 3 3.139
3 4 bfs lurd 3 30 30 3 3.579
3 4 bfs rdlu 3 16 16 3 3.633
3 4 bfs rdul 3 16 16 3 3.424
3 4 bfs uldr 3 35 35 3 5.312
3 4 bfs ulrd 3 30 30 3 3.574
3 4 dfs drlu 23 376 376 25 7.748
3 4 dfs drul 23 220330 220330 25 181.164
3 4 dfs ludr 21 2714528 2714528 25 1044.922
3 4 dfs lurd 21 3010584 3010584 25 1178.787
3 4 dfs rdlu 3 4 4 4 1.751
3 4 dfs rdul 3 4 4 4 2.880
3 4 dfs uldr 21 2830467 2830467 25 1071.219
3 4 dfs ulrd 21 171974 171974 25 133.229
3 5 astr hamm 3 16 6 3 2.655
3 5 astr manh 3 16 6 3 2.984
3 5 bfs drlu 3 17 17 3 3.781
3 5 bfs drul 3 13 13 3 5.311
3 5 bfs ludr 3 22 22 3 4.256
3 5 bfs lurd 3 22 22 3 3.562
3 5 bfs rdlu 3 17 17 3 4.014
3 5 bfs rdul 3 13 13 3 2.479
3 5 bfs uldr 3 18 18 3 6.849
3 5 bfs ulrd 3 18 18 3 3.375
3 5 dfs drlu 9 10 10 10 2.607
3 5 dfs drul 23 945319 945319 25 496.428
3 5 dfs ludr 21 3942675 3942675 25 1511.215
3 5 dfs lurd 23 6040939 6040939 25 2315.645
3 5 dfs rdlu 9 10 10 10 2.621
3 5 dfs rdul 23 4569 4569 25 20.182
3 5 dfs uldr 23 710974 710974 25 368.240
3 5 dfs ulrd 21 598586 598586 25 344.700
3 6 astr hamm 3 19 6 3 3.522
3 6 astr manh 3 15 5 3 3.164
3 6 bfs drlu 3 16 16 3 2.905
3 6 bfs drul 3 16 16 3 3.942
3 6 bfs ludr 3 30 30 3 4.246
3 6 bfs lurd 3 35 35 3 3.937
3 6 bfs rdlu 3 21 21 3 3.720
3 6 bfs rdul 3 21 21 3 4.279
3 6 bfs uldr 3 30 30 3 5.732
3 6 bfs ulrd 3 35 35 3 3.518
3 6 dfs drlu 3 4 4 4 2.167
3 6 dfs drul 3 4 4 4 2.236
3 6 dfs ludr 21 171974 171974 25 125.906
3 6 dfs lurd 21 2830467 2830467 25 1108.876
3 6 dfs rdlu 23 220330 220330 25 149.003
3 6 dfs rdul 23 376 376 25 7.447
3 6 dfs uldr 21 3010584 3010584 25 1142.669
3 6 dfs ulrd 21 2714528 2714528 25 1046.626
3 7 astr hamm 3 19 6 3 2.561
3 7 astr manh 3 15 5 3 2.491
3 7 bfs drlu 3 19 19 3 4.117
3 7 bfs drul 3 19 19 3 5.807
3 7 bfs ludr 3 33 33 3 4.972
3 7 bfs lurd 3 32 32 3 3.657
3 7 bfs rdlu 3 18 18 3 4.315
3 7 bfs rdul 3 18 18 3 2.694
3 7 bfs uldr 3 33 33 3 5.498
3 7 bfs ulrd 3 32 32 3 2.774
3 7 dfs drlu 21 365 365 25 6.497
3 7 dfs drul 23 2401984 2401984 25 1043.190
3 7 dfs ludr 23 1020818 1020818 25 493.343
3 7 dfs lurd 23 1659668 1659668 25 697.745
3 7 dfs rdlu 21 209130 209130 25 142.142
3 7 dfs rdul 11 12 12 12 3.787
3 7 dfs uldr 23 2147038 2147038 25 872.453
3 7 dfs ulrd 21 172001 172001 25 137.969
3 8 astr hamm 3 16 6 3 2.346
3 8 astr manh 3 16 6 3 2.660
3 8 bfs drlu 3 13 13 3 3.284
3 8 bfs drul 3 17 17 3 3.410
3 8 bfs ludr 3 18 18 3 4.403
3 8 bfs lurd 3 18 18 3 3.372
3 8 bfs rdlu 3 13 13 3 5.489
3 8 bfs rdul 3 17 17 3 2.915
3 8 bfs uldr 3 22 22 3 3.603
3 8 bfs ulrd 3 22 22 3 2.867
3 8 dfs drlu 23 4569 4569 25 20.190
3 8 dfs drul 9 10 10 10 2.623
3 8 dfs ludr 21 598586 598586 25 335.112
3 8 dfs lurd 23 710974 710974 25 371.559
3 8 dfs rdlu 23 945319 945319 25 466.711
3 8 dfs rdul 9 10 10 10 2.796
3 8 dfs uldr 23 6040939 6040939 25 2193.148
3 8 dfs ulrd 21 3942675 3942675 25 1542.428
3 9 astr hamm 3 18 6 3 3.940
3 9 astr manh 3 15 5 3 5.441
3 9 bfs drlu 3 16 16 3 3.241
3 9 bfs drul 3 16 16 3 6.301
3 9 bfs ludr 3 28 28 3 4.094
3 9 bfs lurd 3 35 35 3 3.603
3 9 bfs rdlu 3 23 23 3 4.001
3 9 bfs rdul 3 23 23 3 4.068
3 9 bfs uldr 3 28 28 3 3.956
3 9 bfs ulrd 3 35 35 3 2.723
3 9 dfs drlu 3 4 4 4 1.960
3 9 dfs drul 3 4 4 4 1.891
3 9 dfs ludr 21 809902 809902 25 430.805
3 9 dfs lurd 23 1747504 1747504 25 773.800
3 9 dfs rdlu 21 3445321 3445321 25 1355.696
3 9 dfs rdul 21 845 845 25 12.441
3 9 dfs uldr 19 2147366 2147366 25 864.421
3 9 dfs ulrd 23 222295 222295 25 165.177
3 10 astr hamm 3 12 5 3 3.511
3 10 astr manh 3 9 4 3 3.393
3 10 bfs drlu 3 8 8 3 10.402
3 10 bfs drul 3 8 8 3 4.482
3 10 bfs ludr 3 17 17 3 3.267
3 10 bfs lurd 3 17 17 3 4.298
3 10 bfs rdlu 3 8 8 3 4.857
3 10 bfs rdul 3 8 8 3 2.591
3 10 bfs uldr 3 17 17 3 4.845
3 10 bfs ulrd 3 17 17 3 2.877
3 10 dfs drlu 3 4 4 4 1.946
3 10 dfs drul 3 4 4 4 1.966
3 10 dfs ludr 21 411215 411215 25 275.563
3 10 dfs lurd 21 4225691 4225691 25 1601.838
3 10 dfs rdlu 3 4 4 4 1.936
3 10 dfs rdul 3 4 4 4 1.973
3 10 dfs uldr 21 456960 456960 25 294.776
3 10 dfs ulrd 21 4271436 4271436 25 1607.304
4 1 astr hamm 4 19 7 4 2.579
4 1 astr manh 4 19 7 4 2.953
4 1 bfs drlu 4 42 42 4 5.354
4 1 bfs drul 4 42 42 4 5.849
4 1 bfs ludr 4 56 56 4 3.880
4 1 bfs lurd 4 39 39 4 3.875
4 1 bfs rdlu 4 25 25 4 6.000
4 1 bfs rdul 4 25 25 4 3.521
4 1 bfs uldr 4 56 56 4 4.340
4 1 bfs ulrd 4 39 39 4 3.091
4 1 dfs drlu 24 101199 101199 25 99.888
4 1 dfs drul 24 1650243 1650243 25 773.255
4 1 dfs ludr 24 2852277 2852277 25 1196.990
4 1 dfs lurd 24 41393 41393 25 65.130
4 1 dfs rdlu 4 5 5 5 1.843
4 1 dfs rdul 4 5 5 5 2.648
4 1 dfs uldr 24 2300261 2300261 25 920.230
4 1 dfs ulrd 24 36678 36678 25 49.525
4 2 astr hamm 4 27 9 4 3.862
4 2 astr manh 4 23 8 4 3.200
4 2 bfs drlu 4 32 32 4 3.415
4 2 bfs drul 4 32 32 4 4.988
4 2 bfs ludr 4 51 51 4 3.475
4 2 bfs lurd 4 49 49 4 3.872
4 2 bfs rdlu 4 30 30 4 4.899
4 2 bfs rdul 4 30 30 4 3.016
4 2 bfs uldr 4 51 51 4 4.086
4 2 bfs ulrd 4 49 49 4 2.843
4 2 dfs drlu 22 415 415 25 7.503
4 2 dfs drul 22 1617615 1617615 25 767.931
4 2 dfs ludr 24 2775867 2775867 25 1079.722
4 2 dfs lurd 24 786 786 25 9.509
4 2 dfs rdlu 24 21633 21633 25 43.280
4 2 dfs rdul 22 8112 8112 25 29.226
4 2 dfs uldr 24 2245324 2245324 25 917.583
4 2 dfs ulrd 24 786 786 25 9.465
4 3 astr hamm 4 32 10 4 4.151
4 3 astr manh 4 29 9 4 3.902
4 3 bfs drlu 4 56 56 4 3.965
4 3 bfs drul 4 56 56 4 5.354
4 3 bfs ludr 4 73 73 4 4.018
4 3 bfs lurd 4 53 53 4 5.818
4 3 bfs rdlu 4 36 36 4 4.368
4 3 bfs rdul 4 36 36 4 3.139
4 3 bfs uldr 4 73 73 4 4.095
4 3 bfs ulrd 4 53 53 4 3.234
4 3 dfs drlu 22 313134 313134 25 268.142
4 3 dfs drul 24 532591 532591 25 349.960
4 3 dfs ludr 24 1815 1815 25 12.299
4 3 dfs lurd 24 1841932 1841932 25 800.278
4 3 dfs rdlu 4 5 5 5 1.816
4 3 dfs rdul 4 5 5 5 2.975
4 3 dfs uldr 24 3654597 3654597 25 1378.129
4 3 dfs ulrd 24 62215 62215 25 75.664
4 4 astr hamm 4 34 11 4 2.610
4 4 astr manh 4 29 10 4 3.266
4 4 bfs drlu 4 61 61 4 3.868
4 4 bfs drul 4 48 48 4 6.055
4 4 bfs ludr 4 61 61 4 3.832
4 4 bfs lurd 4 61 61 4 5.744
4 4 bfs rdlu 4 61 61 4 4.879
4 4 bfs rdul 4 48 48 4 3.281
4 4 bfs uldr 4 48 48 4 5.171
4 4 bfs ulrd 4 48 48 4 3.078
4 4 dfs drlu 20 1776 1776 25 17.034
4 4 dfs drul 24 3859598 3859598 25 1538.652
4 4 dfs ludr 22 1205590 1205590 25 544.889
4 4 dfs lurd 24 2363732 2363732 25 942.627
4 4 dfs rdlu 24 457180 457180 25 290.781
4 4 dfs rdul 24 2779 2779 25 15.944
4 4 dfs uldr 24 820512 820512 25 397.586
4 4 dfs ulrd 22 380434 380434 25 305.033
4 5 astr hamm 4 27 9 4 2.462
4 5 astr manh 4 23 8 4 2.552
4 5 bfs drlu 4 27 27 4 3.570
4 5 bfs drul 4 27 27 4 4.331
4 5 bfs ludr 4 48 48 4 3.843
4 5 bfs lurd 4 54 54 4 5.621
4 5 bfs rdlu 4 33 33 4 5.074
4 5 bfs rdul 4 33 33 4 2.510
4 5 bfs uldr 4 48 48 4 4.603
4 5 bfs ulrd 4 54 54 4 3.031
4 5 dfs drlu 12 13 13 13 2.862
4 5 dfs drul 22 98249 98249 25 102.607
4 5 dfs ludr 24 1113560 1113560 25 502.097
4 5 dfs lurd 24 794 794 25 9.280
4 5 dfs rdlu 22 1984074 1984074 25 812.843
4 5 dfs rdul 22 193120 193120 25 215.888
4 5 dfs uldr 24 1107123 1107123 25 545.619
4 5 dfs ulrd 24 794 794 25 9.335
4 6 astr hamm 4 32 10 4 2.712
4 6 astr manh 4 29 9 4 2.937
4 6 bfs drlu 4 51 51 4 3.625
4 6 bfs drul 4 51 51 4 5.154
4 6 bfs ludr 4 70 70 4 3.914
4 6 bfs lurd 4 58 58 4 5.092
4 6 bfs rdlu 4 39 39 4 4.055
4 6 bfs rdul 4 39 39 4 3.333
4 6 bfs uldr 4 70 70 4 4.081
4 6 bfs ulrd 4 58 58 4 2.795
4 6 dfs drlu 22 4217049 4217049 25 1618.825
4 6 dfs drul 22 4600619 4600619 25 1790.699
4 6 dfs ludr 24 1809 1809 25 11.635
4 6 dfs lurd 24 1006364 1006364 25 457.937
4 6 dfs rdlu 24 1127847 1127847 25 497.539
4 6 dfs rdul 22 186 186 25 7.329
4 6 dfs uldr 24 1107041 1107041 25 525.286
4 6 dfs ulrd 24 80977 80977 25 90.823
4 7 astr hamm 4 29 10 4 2.867
4 7 astr manh 4 22 8 4 3.718
4 7 bfs drlu 4 37 37 4 3.673
4 7 bfs drul 4 42 42 4 5.981
4 7 bfs ludr 4 41 41 4 3.615
4 7 bfs lurd 4 39 39 4 4.542
4 7 bfs rdlu 4 35 35 4 4.866
4 7 bfs rdul 4 40 40 4 3.629
4 7 bfs uldr 4 46 46 4 4.429
4 7 bfs ulrd 4 44 44 4 3.225
4 7 dfs drlu 24 26724 26724 25 39.718
4 7 dfs drul 20 746 746 25 9.033
4 7 dfs ludr 22 80823 80823 25 84.998
4 7 dfs lurd 24 1008150 1008150 25 559.372
4 7 dfs rdlu 24 467291 467291 25 313.459
4 7 dfs rdul 20 746 746 25 8.483
4 7 dfs uldr 24 1514272 1514272 25 660.964
4 7 dfs ulrd 22 193200 193200 25 144.693
4 8 astr hamm 4 32 10 4 3.274
4 8 astr manh 4 29 9 4 2.954
4 8 bfs drlu 4 41 41 4 3.343
4 8 bfs drul 4 41 41 4 5.574
4 8 bfs ludr 4 60 60 4 3.844
4 8 bfs lurd 4 68 68 4 4.115
4 8 bfs rdlu 4 49 49 4 5.814
4 8 bfs rdul 4 49 49 4 2.788
4 8 bfs uldr 4 60 60 4 11.719
4 8 bfs ulrd 4 68 68 4 3.322
4 8 dfs drlu 24 192 192 25 4.794
4 8 dfs drul 24 103528 103528 25 110.998
4 8 dfs ludr 20 202350 202350 25 145.030
4 8 dfs lurd 24 1006382 1006382 25 475.704
4 8 dfs rdlu 24 6605893 6605893 25 2341.968
4 8 dfs rdul 20 6673027 6673027 25 2993.344
4 8 dfs uldr 24 1107023 1107023 25 507.806
4 8 dfs ulrd 24 1806 1806 25 11.830
4 9 astr hamm 4 27 9 4 2.789
4 9 astr manh 4 23 8 4 4.539
4 9 bfs drlu 4 35 35 4 4.536
4 9 bfs drul 4 35 35 4 4.010
4 9 bfs ludr 4 56 56 4 4.104
4 9 bfs lurd 4 46 46 4 3.428
4 9 bfs rdlu 4 25 25 4 3.538
4 9 bfs rdul 4 25 25 4 2.788
4 9 bfs uldr 4 56 56 4 4.149
4 9 bfs ulrd 4 46 46 4 2.967
4 9 dfs drlu 22 193132 193132 25 145.355
4 9 dfs drul 22 1984086 1984086 25 868.142
4 9 dfs ludr 24 797 797 25 8.501
4 9 dfs lurd 24 1006464 1006464 25 491.944
4 9 dfs rdlu 4 5 5 5 2.041
4 9 dfs rdul 4 5 5 5 2.007
4 9 dfs uldr 24 797 797 25 7.995
4 9 dfs ulrd 24 979907 979907 25 461.693
4 10 astr hamm 4 27 9 4 3.722
4 10 astr manh 4 22 8 4 2.966
4 10 bfs drlu 4 42 42 4 3.406
4 10 bfs drul 4 37 37 4 5.368
4 10 bfs ludr 4 46 46 4 4.216
4 10 bfs lurd 4 44 44 4 4.113
4 10 bfs rdlu 4 40 40 4 4.053
4 10 bfs rdul 4 35 35 4 2.517
4 10 bfs uldr 4 41 41 4 4.004
4 10 bfs ulrd 4 39 39 4 2.986
4 10 dfs drlu 22 769 769 25 9.341
4 10 dfs drul 22 469321 469321 25 288.478
4 10 dfs ludr 22 193212 193212 25 139.984
4 10 dfs lurd 24 1413607 1413607 25 706.707
4 10 dfs rdlu 22 769 769 25 9.335
4 10 dfs rdul 22 26718 26718 25 51.561
4 10 dfs uldr 22 1329020 1329020 25 624.010
4 10 dfs ulrd 22 80811 80811 25 88.401
4 11 astr hamm 4 22 8 4 3.396
4 11 astr manh 4 22 8 4 3.331
4 11 bfs drlu 4 27 27 4 3.037
4 11 bfs drul 4 27 27 4 3.507
4 11 bfs ludr 4 54 54 4 4.651
4 11 bfs lurd 4 54 54 4 4.329
4 11 bfs rdlu 4 27 27 4 4.632
4 11 bfs rdul 4 27 27 4 2.388
4 11 bfs uldr 4 54 54 4 4.807
4 11 bfs ulrd 4 54 54 4 3.112
4 11 dfs drlu 10 11 11 11 4.336
4 11 dfs drul 24 443757 443757 25 287.662
4 11 dfs ludr 24 246533 246533 25 178.809
4 11 dfs lurd 24 2037309 2037309 25 847.610
4 11 dfs rdlu 10 11 11 11 2.613
4 11 dfs rdul 24 2160 2160 25 13.341
4 11 dfs uldr 24 365904 365904 25 243.589
4 11 dfs ulrd 24 104458 104458 25 105.555
4 12 astr hamm 4 26 9 4 2.944
4 12 astr manh 4 19 7 4 2.726
4 12 bfs drlu 4 22 22 4 3.341
4 12 bfs drul 4 30 30 4 3.889
4 12 bfs ludr 4 29 29 4 3.614
4 12 bfs lurd 4 29 29 4 4.979
4 12 bfs rdlu 4 22 22 4 3.696
4 12 bfs rdul 4 30 30 4 4.805
4 12 bfs uldr 4 37 37 4 3.550
4 12 bfs ulrd 4 37 37 4 3.563
4 12 dfs drlu 22 847 847 25 11.170
4 12 dfs drul 24 256708 256708 25 193.673
4 12 dfs ludr 22 1851449 1851449 25 767.430
4 12 dfs lurd 24 2836554 2836554 25 1113.007
4 12 dfs rdlu 20 256697 256697 25 170.941
4 12 dfs rdul 24 853 853 25 15.306
4 12 dfs uldr 24 3233056 3233056 25 1270.891
4 12 dfs ulrd 24 1851448 1851448 25 820.309
4 13 astr hamm 4 27 9 4 2.682
4 13 astr manh 4 23 8 4 2.679
4 13 bfs drlu 4 25 25 4 4.773
4 13 bfs drul 4 25 25 4 3.785
4 13 bfs ludr 4 46 46 4 5.223
4 13 bfs lurd 4 56 56 4 5.452
4 13 bfs rdlu 4 35 35 4 4.272
4 13 bfs rdul 4 35 35 4 4.120
4 13 bfs uldr 4 46 46 4 7.376
4 13 bfs ulrd 4 56 56 4 3.531
4 13 dfs drlu 4 5 5 5 1.852
4 13 dfs drul 4 5 5 5 1.868
4 13 dfs ludr 24 979907 979907 25 473.662
4 13 dfs lurd 24 797 797 25 8.478
4 13 dfs rdlu 22 1984086 1984086 25 849.594
4 13 dfs rdul 22 193132 193132 25 220.965
4 13 dfs uldr 24 1006464 1006464 25 479.834
4 13 dfs ulrd 24 797 797 25 9.098
4 14 astr hamm 4 32 10 4 4.092
4 14 astr manh 4 29 9 4 2.709
4 14 bfs drlu 4 49 49 4 4.974
4 14 bfs drul 4 49 49 4 4.465
4 14 bfs ludr 4 68 68 4 3.955
4 14 bfs lurd 4 60 60 4 4.428
4 14 bfs rdlu 4 41 41 4 5.394
4 14 bfs rdul 4 41 41 4 2.880
4 14 bfs uldr 4 68 68 4 6.096
4 14 bfs ulrd 4 60 60 4 4.956
4 14 dfs drlu 20 6673027 6673027 25 2487.847
4 14 dfs drul 24 6605893 6605893 25 2487.884
4 14 dfs ludr 24 1806 1806 25 11.957
4 14 dfs lurd 24 1107023 1107023 25 521.403
4 14 dfs rdlu 24 103528 103528 25 118.147
4 14 dfs rdul 24 192 192 25 5.785
4 14 dfs uldr 24 1006382 1006382 25 465.516
4 14 dfs ulrd 20 202350 202350 25 148.511
4 15 astr hamm 4 27 9 4 3.715
4 15 astr manh 4 22 8 4 3.635
4 15 bfs drlu 4 35 35 4 3.255
4 15 bfs drul 4 40 40 4 5.093
4 15 bfs ludr 4 39 39 4 3.209
4 15 bfs lurd 4 41 41 4 3.812
4 15 bfs rdlu 4 37 37 4 4.621
4 15 bfs rdul 4 42 42 4 2.877
4 15 bfs uldr 4 44 44 4 3.973
4 15 bfs ulrd 4 46 46 4 3.279
4 15 dfs drlu 22 26718 26718 25 46.504
4 15 dfs drul 22 769 769 25 9.287
4 15 dfs ludr 22 80811 80811 25 125.371
4 15 dfs lurd 22 1329020 1329020 25 599.718
4 15 dfs rdlu 22 469321 469321 25 324.602
4 15 dfs rdul 22 769 769 25 10.046
4 15 dfs uldr 24 1413607 1413607 25 622.866
4 15 dfs ulrd 22 193212 193212 25 146.591
4 16 astr hamm 4 32 10 4 2.792
4 16 astr manh 4 29 9 4 3.645
4 16 bfs drlu 4 39 39 4 3.354
4 16 bfs drul 4 39 39 4 4.641
4 16 bfs ludr 4 58 58 4 3.707
4 16 bfs lurd 4 70 70 4 4.282
4 16 bfs rdlu 4 51 51 4 6.256
4 16 bfs rdul 4 51 51 4 2.933
4 16 bfs uldr 4 58 58 4 5.058
4 16 bfs ulrd 4 70 70 4 3.445
4 16 dfs drlu 22 186 186 25 5.426
4 16 dfs drul 24 1127847 1127847 25 530.750
4 16 dfs ludr 24 80977 80977 25 87.057
4 16 dfs lurd 24 1107041 1107041 25 523.546
4 16 dfs rdlu 22 4600619 4600619 25 1733.572
4 16 dfs rdul 22 4217049 4217049 25 1972.334
4 16 dfs uldr 24 1006364 1006364 25 459.423
4 16 dfs ulrd 24 1809 1809 25 12.673
4 17 astr hamm 4 27 9 4 2.819
4 17 astr manh 4 23 8 4 3.594
4 17 bfs drlu 4 33 33 4 4.832
4 17 bfs drul 4 33 33 4 3.703
4 17 bfs ludr 4 54 54 4 3.881
4 17 bfs lurd 4 48 48 4 5.572
4 17 bfs rdlu 4 27 27 4 3.608
4 17 bfs rdul 4 27 27 4 3.363
4 17 bfs uldr 4 54 54 4 6.258
